,ID,year,month,quarter,country,gender,age,visit_purpose,num_visits,revisit_indicator,travel_type,satisfaction,revisit_intent,recommend_intent,visit_local_indicator,seoul,gyeonggi,incheon,gangwon,chungcheong,gyeongsang,jeolla,jeju,planned_activity,stay_duration,total_duration,total_expense,accommodation_cost,food_cost,shopping_cost,accommodation_percent,food_percent,shopping_percent,food,landscape,heritage,language,safety,budget,accommodation,transport,navigation,cluster
59984,1923.0,2018,4,2,1,1,5,1,2,1,1,4,5,4,1,1,1,0,0,0,0,0,0,4.0,5.0,6.0,900.2933333333335,106.16666666666669,679.4666666666668,63.70000000000001,0.1179245283018868,0.7547169811320755,0.07075471698113207,5,4,4,3,4,3,4,4,4,4
59985,1923.0,2018,9,3,1,1,2,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,6.0,2.0,3.0,7763.22,219.29999999999998,7310.0,146.2,0.028248587570621465,0.9416195856873822,0.018832391713747645,4,5,5,3,5,4,4,3,5,4
59986,1924.0,2018,2,1,2,1,2,1,1,0,1,5,3,4,1,1,1,0,1,0,0,0,0,99.0,7.0,9.0,960.0,210.0,300.0,100.0,0.21875,0.3125,0.10416666666666667,5,5,5,3,4,4,5,4,5,5
59987,1924.0,2018,4,2,1,2,5,1,4,1,1,5,5,5,1,1,0,0,0,0,1,0,0,6.0,5.0,6.0,1274.0000000000002,382.20000000000005,509.6000000000001,191.10000000000002,0.3,0.39999999999999997,0.15,4,4,4,3,5,3,3,4,4,0
59988,1924.0,2018,9,3,2,2,3,1,4,1,1,4,5,5,0,1,0,0,0,0,0,0,0,2.0,8.0,9.0,520.9853400000001,0.0,264.9078,176.6052,0.0,0.5084745762711864,0.33898305084745756,5,4,4,3,5,5,3,5,5,3
59989,1925.0,2018,2,1,2,2,2,1,2,1,1,4,3,4,0,1,0,0,0,0,0,0,0,99.0,2.0,3.0,435.0,75.0,150.0,80.0,0.1724137931034483,0.3448275862068966,0.1839080459770115,4,5,5,2,4,3,5,4,4,3
59991,1925.0,2018,9,3,1,2,3,1,3,1,1,4,4,5,1,1,0,1,0,0,1,0,0,4.0,7.0,8.0,2189.90448,706.4208,1324.539,88.3026,0.3225806451612903,0.6048387096774193,0.04032258064516129,3,5,5,1,5,5,5,5,5,0
59992,1926.0,2018,2,1,3,2,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,99.0,8.0,9.0,1010.0,360.0,250.0,100.0,0.3564356435643564,0.24752475247524752,0.09900990099009901,5,5,5,5,5,5,5,5,5,2
59993,1926.0,2018,4,2,1,2,4,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,7.0,8.0,620.7499999999999,180.0175,310.375,93.1125,0.2900000000000001,0.5000000000000001,0.15000000000000002,4,4,4,3,4,3,4,4,3,3
60000,1929.0,2018,4,2,99,2,2,1,1,0,1,5,5,5,1,1,0,0,0,0,1,0,0,1.0,12.0,14.0,2000.0,300.0,1380.0,250.0,0.15,0.69,0.125,5,5,5,4,5,4,5,5,5,6
60004,2001.0,2018,1,1,1,1,1,1,1,0,1,5,5,4,2,0,0,0,0,0,0,0,1,3.0,4.0,5.0,1232.0,308.0,770.0,77.0,0.25,0.625,0.0625,5,5,5,5,4,4,5,5,4,1
60005,2001.0,2018,2,1,4,2,5,1,1,0,1,4,1,4,1,1,0,1,1,0,0,0,0,3.0,7.0,8.0,2331.07748,457.97200000000004,1373.916,87.01468,0.19646365422396858,0.5893909626719057,0.03732809430255403,5,4,4,5,5,5,4,4,4,6
60007,2001.0,2018,5,2,1,2,2,1,3,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,3509.363,62.92,3303.2999999999997,94.38,0.017929179740026894,0.9412819363514119,0.02689376961004034,5,5,5,5,5,5,5,5,5,3
60009,2001.0,2018,7,3,1,1,1,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,4.0,5.0,328.9,74.75,149.5,74.75,0.2272727272727273,0.4545454545454546,0.2272727272727273,4,4,4,4,4,4,4,4,4,4
60010,2001.0,2018,8,3,1,2,2,1,1,0,1,5,4,5,0,1,0,0,0,0,0,0,0,4.0,10.0,11.0,917.2800000000002,318.50000000000006,191.10000000000002,382.20000000000005,0.3472222222222222,0.20833333333333331,0.41666666666666663,5,5,5,5,5,5,5,5,5,2
60011,2001.0,2018,9,3,1,1,3,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1608.1999999999998,146.2,584.8,292.4,0.09090909090909091,0.36363636363636365,0.18181818181818182,5,5,5,5,5,5,5,5,5,4
60013,2001.0,2018,12,4,1,2,3,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,325.0,123.5,81.25,39.0,0.38,0.25,0.12,5,5,5,3,5,5,5,5,5,2
60014,2002.0,2018,1,1,1,2,5,1,1,0,1,5,4,4,2,0,0,0,0,0,0,0,1,4.0,4.0,5.0,2387.0,231.0,770.0,770.0,0.0967741935483871,0.3225806451612903,0.3225806451612903,5,5,5,5,5,5,5,5,5,2
60015,2002.0,2018,2,1,1,2,3,1,1,0,1,5,5,5,1,1,0,1,1,0,0,0,0,5.0,6.0,7.0,485.7125,63.44,277.55,47.58,0.1306122448979592,0.5714285714285715,0.09795918367346938,4,5,5,4,5,4,4,4,4,6
60017,2002.0,2018,5,2,1,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,487.63,235.95,157.29999999999998,31.46,0.48387096774193544,0.3225806451612903,0.06451612903225806,5,5,5,5,5,5,5,5,5,3
60019,2002.0,2018,7,3,1,2,3,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,1719.25,149.5,1495.0,29.9,0.08695652173913043,0.8695652173913043,0.017391304347826087,5,5,5,5,5,5,5,5,5,3
60020,2002.0,2018,8,3,1,2,5,1,3,1,1,4,5,4,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,982.2540000000001,318.50000000000006,637.0000000000001,22.295,0.324254215304799,0.648508430609598,0.022697795071335927,4,4,4,4,5,4,3,5,3,3
60021,2002.0,2018,9,3,1,2,2,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,1979.5479999999998,73.1,1462.0,219.29999999999998,0.03692762186115214,0.7385524372230429,0.11078286558345643,5,3,3,3,5,3,3,4,4,3
60024,2003.0,2018,1,1,1,1,5,1,2,1,1,4,4,4,2,0,0,0,0,0,0,0,1,3.0,3.0,4.0,1026.6666666666667,179.66666666666666,513.3333333333334,256.6666666666667,0.175,0.5,0.25,4,5,5,4,4,4,5,5,5,4
60025,2003.0,2018,2,1,1,2,3,1,1,0,1,4,4,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,1284.66,158.6,941.0266666666666,158.6,0.12345679012345678,0.7325102880658435,0.12345679012345678,4,4,4,4,4,4,4,4,4,2
60027,2003.0,2018,5,2,1,1,3,1,4,1,1,4,5,4,0,1,0,0,0,0,0,0,0,4.0,13.0,14.0,8596.445,283.14,7865.0,314.59999999999997,0.03293687099725526,0.9149130832570906,0.03659652333028362,5,5,5,5,5,5,5,5,5,4
60028,2003.0,2018,6,2,1,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,4298.0652,471.9,3146.0,471.9,0.10979358805445762,0.7319572536963841,0.10979358805445762,4,4,4,4,4,4,4,4,4,1
60029,2003.0,2018,7,3,1,2,3,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,2.0,3.0,1674.4,179.4,1196.0,149.5,0.10714285714285714,0.7142857142857143,0.08928571428571429,4,5,5,4,5,4,4,5,4,3
60030,2003.0,2018,8,3,1,1,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,15.0,16.0,1843.5774000000001,0.0,877.894,877.894,0.0,0.47619047619047616,0.47619047619047616,5,5,5,5,5,5,5,5,5,1
60032,2003.0,2018,10,4,1,1,2,1,1,0,1,4,3,4,1,1,1,1,0,0,1,1,0,3.0,55.0,56.0,2644.46,435.90000000000003,1162.4,726.5000000000001,0.16483516483516483,0.4395604395604396,0.27472527472527475,4,4,4,3,5,4,4,5,4,5
60034,2004.0,2018,1,1,1,2,4,1,1,0,1,4,4,4,2,0,0,0,0,0,0,0,1,4.0,2.0,3.0,385.0,77.0,231.0,38.5,0.2,0.6,0.1,4,4,4,4,4,4,4,3,3,2
60035,2004.0,2018,2,1,4,1,2,1,1,0,1,4,5,5,1,1,1,0,0,0,1,0,0,99.0,8.0,10.0,710.0,0.0,300.0,200.0,0.0,0.4225352112676056,0.28169014084507044,5,5,5,5,5,4,5,5,4,5
60036,2004.0,2018,4,2,1,2,2,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,1.0,3.0,4.0,1292.7475,239.25,797.5,191.4,0.1850709438618137,0.6169031462060457,0.14805675508945096,4,4,4,4,4,4,4,4,3,3
60037,2004.0,2018,5,2,1,1,3,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,3481.0490000000004,173.03,3146.0,78.64999999999999,0.04970628106642566,0.9037505648441029,0.02259376412110257,5,5,5,5,5,5,5,4,5,4
60038,2004.0,2018,6,2,1,2,3,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1887.6,117.975,1573.0,117.975,0.0625,0.8333333333333334,0.0625,4,4,4,4,4,4,4,4,4,3
60039,2004.0,2018,7,3,1,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,1495.0,149.5,1196.0,74.75,0.1,0.8,0.05,4,4,4,4,4,4,4,4,4,1
60040,2004.0,2018,8,3,1,2,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,4333.55,73.45,2938.0,1028.3,0.01694915254237288,0.6779661016949152,0.23728813559322032,5,5,5,5,5,5,5,5,5,3
60041,2004.0,2018,9,3,1,1,1,1,4,1,1,5,4,4,1,1,0,1,0,0,0,0,0,4.0,3.0,4.0,2064.344,146.2,1462.0,292.4,0.07082152974504248,0.7082152974504249,0.14164305949008496,5,5,5,5,5,5,5,5,5,4
60043,2004.0,2018,12,4,1,2,2,1,2,1,1,5,4,4,0,1,0,0,0,0,0,0,0,99.0,6.0,7.0,1087.5,0.0,725.0,290.0,0.0,0.6666666666666666,0.26666666666666666,5,5,5,5,5,5,5,5,5,3
60044,2005.0,2018,1,1,1,2,5,1,1,0,1,4,5,5,2,0,0,0,0,0,0,0,1,4.0,5.0,6.0,1239.7,385.0,462.0,308.0,0.3105590062111801,0.37267080745341613,0.2484472049689441,5,5,5,5,5,5,5,5,5,2
60045,2005.0,2018,2,1,1,2,2,1,4,1,1,5,5,5,1,1,0,0,0,0,1,0,0,4.0,42.0,43.0,0.13999999999999999,0.0,0.08,0.04,0.0,0.5714285714285715,0.28571428571428575,4,4,4,3,4,4,4,4,4,0
60046,2005.0,2018,4,2,1,2,4,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,3725.92,159.5,3190.0,319.0,0.04280821917808219,0.8561643835616438,0.08561643835616438,5,5,5,4,5,5,5,5,4,3
60047,2005.0,2018,5,2,99,1,3,1,4,1,1,5,5,5,1,1,0,1,0,0,0,0,0,99.0,1.0,2.0,650.0,200.0,400.0,50.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,5,5,5,5,5,5,5,5,5,4
60048,2005.0,2018,6,2,1,1,2,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,1503.788,314.59999999999997,786.5,157.29999999999998,0.20920502092050206,0.5230125523012552,0.10460251046025103,5,5,5,5,5,5,5,5,5,1
60049,2005.0,2018,7,3,1,2,2,1,3,1,1,4,5,4,0,1,0,0,0,0,0,0,0,4.0,2.0,3.0,2003.3000000000002,179.4,1345.5,74.75,0.08955223880597014,0.6716417910447761,0.03731343283582089,5,4,4,4,5,4,5,5,4,3
60051,2005.0,2018,9,3,1,2,2,1,3,1,1,5,5,5,2,0,1,0,0,0,0,0,0,99.0,9.0,10.0,1790.95,109.64999999999999,1462.0,219.29999999999998,0.06122448979591836,0.8163265306122449,0.12244897959183672,5,5,5,5,5,5,5,5,5,3
60052,2005.0,2018,10,4,1,2,2,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,5.0,6.0,1750.8650000000002,0.0,1453.0000000000002,145.3,0.0,0.8298755186721992,0.08298755186721991,4,4,4,4,4,4,4,4,4,3
60054,2006.0,2018,1,1,1,2,2,1,1,0,1,5,4,4,2,0,0,0,0,0,0,0,1,3.0,2.0,3.0,1771.0,184.8,893.1999999999999,154.0,0.10434782608695653,0.5043478260869565,0.08695652173913043,5,5,5,5,5,5,5,5,5,2
60057,2006.0,2018,5,2,1,1,1,1,2,1,1,5,5,4,2,0,0,1,0,0,0,0,0,3.0,1.0,2.0,159.25000000000003,127.40000000000002,21.233333333333338,10.616666666666669,0.7999999999999999,0.13333333333333333,0.06666666666666667,5,5,5,4,4,4,5,5,5,4
60059,2006.0,2018,7,3,1,1,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,2.0,2.0,3.0,2765.75,149.5,2242.5,299.0,0.05405405405405406,0.8108108108108109,0.10810810810810811,3,3,3,4,5,4,5,5,4,1
60060,2006.0,2018,8,3,1,2,2,1,4,1,1,4,5,5,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,771.2250000000001,0.0,661.0500000000001,73.45,0.0,0.8571428571428571,0.09523809523809522,5,5,5,5,5,5,5,5,5,3
60061,2006.0,2018,9,3,1,2,2,1,4,1,1,5,5,4,2,0,1,0,0,0,0,0,0,4.0,20.0,21.0,582.79716,0.0,485.66429999999997,97.13286,0.0,0.8333333333333334,0.16666666666666666,5,5,5,5,5,5,5,5,5,3
60062,2006.0,2018,10,4,1,2,4,1,2,1,1,5,4,4,2,0,0,1,0,0,0,0,0,2.0,2.0,3.0,741.0300000000001,43.59,290.6,72.65,0.058823529411764705,0.39215686274509803,0.09803921568627451,5,5,5,3,5,4,5,5,5,0
60063,2006.0,2018,12,4,1,2,3,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,2566.5,0.0,2175.0,217.49999999999997,0.0,0.847457627118644,0.08474576271186439,5,4,4,5,5,4,5,5,5,3
60066,2007.0,2018,4,2,1,2,4,1,3,1,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,3636.6,239.25,3190.0,159.5,0.06578947368421052,0.8771929824561404,0.04385964912280702,4,4,4,4,4,4,4,4,3,3
60067,2007.0,2018,5,2,1,1,3,1,4,1,1,4,4,3,0,1,0,0,0,0,0,0,0,1.0,5.0,6.0,1074.562159,273.8901,456.4835,45.64835,0.2548853016142736,0.42480883602378927,0.04248088360237893,4,3,3,3,3,3,3,4,3,4
60068,2007.0,2018,6,2,1,1,5,1,2,1,1,4,5,5,0,1,0,0,0,0,0,0,0,2.0,4.0,5.0,1620.1899999999998,157.29999999999998,1258.3999999999999,157.29999999999998,0.0970873786407767,0.7766990291262136,0.0970873786407767,5,5,5,4,5,5,5,5,4,4
60069,2007.0,2018,7,3,1,2,2,1,1,0,1,4,4,4,1,1,0,1,0,0,0,0,0,4.0,3.0,4.0,1465.1,119.6,1196.0,74.75,0.0816326530612245,0.8163265306122449,0.05102040816326531,4,5,5,4,4,4,5,5,4,6
60071,2007.0,2018,9,3,3,2,1,1,1,0,1,4,4,4,1,1,1,0,0,0,0,0,0,8.0,13.0,14.0,883.0259999999998,344.38014,264.9078,176.6052,0.39000000000000007,0.30000000000000004,0.20000000000000004,5,5,5,4,5,4,5,5,4,6
60072,2007.0,2018,10,4,1,1,4,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,5564.990000000001,0.0,4359.0,871.8000000000001,0.0,0.7832898172323759,0.1566579634464752,3,4,4,2,4,4,4,4,4,4
60073,2007.0,2018,12,4,1,1,2,1,4,1,1,4,4,5,1,1,1,0,0,0,0,0,0,99.0,15.0,17.0,1044.0,0.0,725.0,217.49999999999997,0.0,0.6944444444444444,0.20833333333333331,5,5,5,5,5,5,5,5,5,4
60074,2008.0,2018,1,1,1,2,3,1,1,0,1,4,4,4,2,0,0,0,0,0,0,0,1,3.0,3.0,4.0,847.0,154.0,308.0,154.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,5,5,5,5,5,5,5,5,5,2
60075,2008.0,2018,2,1,4,2,2,1,2,1,1,4,4,4,0,1,0,0,0,0,0,0,0,99.0,8.0,9.0,760.0,200.0,250.0,250.0,0.2631578947368421,0.32894736842105265,0.32894736842105265,5,5,5,4,5,4,4,5,4,3
60077,2008.0,2018,5,2,1,2,1,1,4,1,1,4,4,4,1,1,0,0,0,0,0,0,1,3.0,7.0,8.0,663.3293333333335,169.8666666666667,382.20000000000005,42.466666666666676,0.2560819462227913,0.5761843790012804,0.06402048655569782,4,4,4,4,4,4,4,3,3,0
60078,2008.0,2018,6,2,1,1,4,1,3,1,1,4,4,4,1,1,1,0,0,0,0,0,0,4.0,8.0,9.0,755.04,0.0,471.9,157.29999999999998,0.0,0.625,0.20833333333333331,4,4,4,4,4,3,5,4,4,4
60079,2008.0,2018,7,3,1,2,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,3259.1,149.5,2990.0,74.75,0.045871559633027525,0.9174311926605505,0.022935779816513763,5,4,4,4,4,4,5,5,4,2
60080,2008.0,2018,8,3,1,2,2,1,2,1,1,5,5,5,1,1,0,1,0,0,0,0,0,1.0,2.0,4.0,1404.138,130.8,654.0,166.77,0.09315323707498836,0.4657661853749418,0.11877037727061017,4,5,5,5,5,5,5,5,5,0
60081,2008.0,2018,10,4,1,2,3,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,7061.580000000001,508.55000000000007,5812.000000000001,581.2,0.0720164609053498,0.823045267489712,0.0823045267489712,5,5,5,3,5,5,5,5,5,3
60082,2008.0,2018,12,4,1,2,1,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,935.25,193.33333333333334,483.3333333333333,120.83333333333333,0.20671834625323,0.5167958656330749,0.12919896640826872,4,4,4,4,4,4,4,4,4,3
60083,2009.0,2018,1,1,2,1,3,1,1,0,1,4,5,5,1,1,0,1,0,1,1,0,1,3.0,27.0,28.0,2687.0400000000004,398.08,995.1999999999999,497.59999999999997,0.1481481481481481,0.3703703703703703,0.18518518518518515,4,4,4,2,4,4,5,5,5,5
60084,2009.0,2018,2,1,1,2,4,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,2.0,3.0,1057.3333333333333,105.73333333333333,872.2999999999998,52.86666666666667,0.1,0.825,0.05,4,4,4,4,4,4,4,5,4,3
60085,2009.0,2018,4,2,1,2,2,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,6.0,4.0,5.0,3429.25,0.0,3190.0,159.5,0.0,0.9302325581395349,0.046511627906976744,5,5,5,5,5,5,5,5,5,3
60086,2009.0,2018,5,2,1,1,1,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,786.5,110.11,471.9,157.29999999999998,0.13999999999999999,0.6,0.19999999999999998,5,4,4,4,4,4,5,4,4,4
60087,2009.0,2018,6,2,1,2,4,1,2,1,1,4,3,3,0,1,0,0,0,0,0,0,0,4.0,5.0,6.0,2792.075,235.95,2359.5,157.29999999999998,0.08450704225352113,0.8450704225352114,0.05633802816901408,4,4,4,4,4,4,4,4,4,3
60088,2009.0,2018,7,3,1,1,4,1,1,0,1,4,5,4,0,1,0,0,0,0,0,0,0,3.0,2.0,3.0,493.34999999999997,149.5,299.0,29.9,0.30303030303030304,0.6060606060606061,0.06060606060606061,5,4,4,4,5,5,4,5,4,1
60089,2009.0,2018,8,3,1,2,2,1,4,1,1,4,5,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,844.0950810000002,64.086262,474.06276,47.406276000000005,0.07592303692147685,0.5616224648985959,0.05616224648985959,5,5,5,5,5,5,5,5,5,3
60091,2009.0,2018,10,4,1,2,2,1,4,1,1,5,4,4,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,1835.16,213.20000000000002,1312.0,246.00000000000003,0.1161751563896336,0.7149240393208222,0.13404825737265416,5,4,4,3,5,4,3,4,4,3
60092,2009.0,2018,12,4,1,2,2,1,3,1,1,4,4,4,1,1,1,0,0,0,0,0,0,3.0,4.0,5.0,841.0,108.74999999999999,362.5,217.49999999999997,0.1293103448275862,0.43103448275862066,0.2586206896551724,5,5,5,4,5,5,3,5,5,0
60093,2010.0,2018,1,1,2,1,2,1,1,0,1,5,5,5,2,0,0,0,0,0,0,0,1,2.0,5.0,6.0,497.59999999999997,124.39999999999999,124.39999999999999,124.39999999999999,0.25,0.25,0.25,3,5,5,3,5,3,4,4,5,5
60096,2010.0,2018,5,2,1,2,4,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,2.0,8.0,9.0,857.2849999999999,0.0,550.55,157.29999999999998,0.0,0.6422018348623854,0.1834862385321101,5,5,5,5,5,5,5,5,5,3
60097,2010.0,2018,6,2,1,2,5,1,2,1,1,5,4,4,2,0,1,0,0,0,0,0,0,99.0,27.0,28.0,817.96,0.0,471.9,314.59999999999997,0.0,0.5769230769230769,0.3846153846153846,4,4,4,3,4,4,4,4,4,3
60098,2010.0,2018,7,3,1,2,4,1,1,0,1,5,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,92.08559999999997,18.055999999999997,54.168,9.027999999999999,0.19607843137254904,0.5882352941176472,0.09803921568627452,3,4,4,3,5,4,4,5,4,2
60099,2010.0,2018,8,3,1,1,2,1,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,430.00500000000005,122.625,81.75,163.5,0.2851711026615969,0.19011406844106463,0.38022813688212925,5,5,5,5,5,5,5,5,5,1
60101,2010.0,2018,10,4,1,2,3,1,3,1,1,5,5,5,1,1,0,0,0,0,1,0,0,99.0,9.0,10.0,990.5600000000001,246.00000000000003,492.00000000000006,98.4,0.24834437086092717,0.49668874172185434,0.09933774834437085,5,5,5,5,5,5,5,5,5,0
60102,2010.0,2018,12,4,1,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,704.845,88.595,290.0,145.0,0.1256943015840362,0.41143797572515944,0.20571898786257972,5,5,5,4,5,5,5,5,5,2
60103,2011.0,2018,1,1,2,1,2,1,1,0,1,4,5,5,2,0,0,0,0,0,0,0,1,8.0,6.0,7.0,704.104,398.08,124.39999999999999,49.76,0.5653710247349822,0.17667844522968196,0.07067137809187278,4,5,5,4,4,4,5,5,5,5
60105,2011.0,2018,4,2,1,2,4,1,3,1,1,5,5,5,1,1,1,0,0,0,0,0,1,99.0,20.0,21.0,774.0,344.0,172.0,172.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,5,5,5,4,5,5,5,5,5,0
60106,2011.0,2018,5,2,1,1,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,538.9104,157.584,168.0,168.0,0.29241224515244096,0.31174013342477713,0.31174013342477713,4,3,3,4,4,3,5,4,4,1
60107,2011.0,2018,6,2,1,2,4,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,3728.01,188.76,3146.0,314.59999999999997,0.050632911392405056,0.8438818565400843,0.08438818565400842,4,4,4,4,4,4,4,4,4,3
60108,2011.0,2018,7,3,1,1,5,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,1031.55,134.54999999999998,747.5,74.75,0.13043478260869565,0.7246376811594203,0.07246376811594203,5,4,4,3,4,4,4,5,4,1
60109,2011.0,2018,8,3,2,2,2,1,2,1,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,6.0,7.0,1041.8999999999999,151.0,453.0,151.0,0.14492753623188406,0.4347826086956522,0.14492753623188406,5,4,4,4,5,3,5,5,5,3
60110,2011.0,2018,9,3,1,1,3,1,1,0,1,4,3,4,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,6052.679999999999,146.2,5848.0,43.86,0.024154589371980676,0.9661835748792271,0.007246376811594204,4,4,4,3,4,5,4,5,3,1
60111,2011.0,2018,10,4,2,2,3,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,1463.49,724.5,362.25,241.5,0.49504950495049505,0.24752475247524752,0.16501650165016502,4,4,4,3,4,4,4,3,3,2
60114,2012.0,2018,2,1,1,1,3,1,4,1,1,5,5,5,0,1,0,0,0,0,0,0,0,3.0,2.0,3.0,2070.03344,228.98600000000002,1373.916,457.97200000000004,0.11061946902654868,0.663716814159292,0.22123893805309736,5,5,5,5,5,5,5,5,5,4
60115,2012.0,2018,4,2,1,2,3,1,4,1,1,5,5,5,1,1,1,0,0,0,0,0,0,3.0,8.0,9.0,1692.48,247.68,1032.0,344.0,0.14634146341463414,0.6097560975609756,0.2032520325203252,5,5,5,5,5,5,5,5,5,0
60116,2012.0,2018,5,2,1,2,4,1,3,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,3.0,4.0,691.8141344326665,125.62243326599999,441.2673833333333,106.51281666666667,0.1815840801937629,0.6378409479812116,0.1539616081333959,4,4,4,4,4,4,4,4,4,3
60117,2012.0,2018,6,2,1,2,4,1,1,0,1,5,5,4,0,1,0,0,0,0,0,0,0,3.0,5.0,6.0,1133.3333333333333,266.6666666666667,333.3333333333333,333.3333333333333,0.23529411764705885,0.29411764705882354,0.29411764705882354,4,4,4,4,5,4,5,5,5,2
60118,2012.0,2018,7,3,1,2,5,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1196.0,0.0,1196.0,0.0,0.0,1.0,0.0,5,5,5,3,5,3,5,4,4,2
60119,2012.0,2018,8,3,1,2,1,1,1,0,1,4,5,4,0,1,0,0,0,0,0,0,0,1.0,8.0,9.0,6732.427000000001,293.8,5876.0,146.9,0.04363953742090334,0.8727907484180667,0.02181976871045167,3,3,3,4,5,3,5,4,4,2
60120,2012.0,2018,9,3,1,2,2,1,1,0,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,6.0,7.0,1322.331435,52.98156,1103.7825,154.52955,0.04006677796327212,0.8347245409015025,0.11686143572621034,5,5,5,4,4,4,5,4,4,2
60121,2012.0,2018,10,4,1,2,3,1,4,1,1,4,4,4,0,1,0,0,0,0,0,0,0,3.0,4.0,5.0,842.74,145.3,581.2,72.65,0.1724137931034483,0.6896551724137931,0.08620689655172414,4,5,5,4,5,4,5,5,5,3
60124,2013.0,2018,2,1,99,2,2,1,1,0,1,4,3,3,1,1,1,1,1,0,1,1,0,3.0,7.0,8.0,320.58040000000005,54.95664,36.63776,45.797200000000004,0.1714285714285714,0.11428571428571427,0.14285714285714285,4,4,4,3,5,4,4,4,4,6
60125,2013.0,2018,4,2,1,1,5,1,2,1,1,4,4,4,1,1,0,0,1,0,0,0,0,99.0,3.0,4.0,258.0,103.2,103.2,34.4,0.4,0.4,0.13333333333333333,4,4,4,3,4,4,4,4,4,4
60126,2013.0,2018,5,2,1,2,3,1,1,0,1,5,5,5,0,1,0,0,0,0,0,0,0,4.0,4.0,5.0,1327.1664,302.4,672.0,168.0,0.2278538697182207,0.5063419327071571,0.12658548317678928,5,5,5,5,5,5,5,4,4,2
